Time,X,Time,Y,Time,Z
0,39.962,0,1.826,0,0
0.006727366,39.966,0.006727366,1.796,0.006727366,0
0.007635421,39.969,0.007635421,1.761,0.007635421,0
0.008689377,39.977,0.008689377,1.424,0.008689377,0
0.018803237,39.996,0.018803237,0.648,0.018803237,0
0.042092543,39.998,0.042092543,-0.337,0.042092543,0
0.071645559,39.978,0.071645559,-1.257,0.071645559,0
0.099254841,39.941,0.099254841,-2.087,0.099254841,0
0.124182062,39.88,0.124182062,-3.019,0.124182062,0
0.152204688,39.786,0.152204688,-4.057,0.152204688,0
0.183475242,39.661,0.183475242,-5.117,0.183475242,0
0.215498789,39.511,0.215498789,-6.153,0.215498789,0
0.246906013,39.331,0.246906013,-7.207,0.246906013,0
0.278987007,39.127,0.278987007,-8.23,0.278987007,0
0.310284394,38.897,0.310284394,-9.248,0.310284394,0
0.341597293,38.641,0.341597293,-10.259,0.341597293,0
0.372887661,38.351,0.372887661,-11.286,0.372887661,0
0.404905642,38.042,0.404905642,-12.282,0.404905642,0
0.436193708,37.697,0.436193708,-13.295,0.436193708,0
0.46830104,37.336,0.46830104,-14.273,0.46830104,0
0.49957915,36.949,0.49957915,-15.242,0.49957915,0
0.530884948,36.537,0.530884948,-16.2,0.530884948,0
0.562173173,36.088,0.562173173,-17.171,0.562173173,0
0.594269961,35.626,0.594269961,-18.106,0.594269961,0
0.625560501,35.127,0.625560501,-19.051,0.625560501,0
0.657623393,34.616,0.657623393,-19.96,0.657623393,0
0.688910092,34.082,0.688910092,-20.856,0.688910092,0
0.72020499,33.524,0.72020499,-21.736,0.72020499,0
0.751468117,32.929,0.751468117,-22.624,0.751468117,-0.001
0.783538644,32.326,0.783538644,-23.474,0.783538644,-0.001
0.814806737,31.685,0.814806737,-24.329,0.814806737,-0.001
0.846867943,31.038,0.846867943,-25.146,0.846867943,-0.001
0.878135878,30.37,0.878135878,-25.946,0.878135878,-0.001
0.909405626,29.681,0.909405626,-26.728,0.909405626,-0.001
0.940675676,29.012,0.940675676,-27.45,0.940675676,-0.001
0.970207607,28.284,0.970207607,-28.197,0.970207607,-0.001
1.001502807,27.537,1.001502807,-28.923,1.001502807,-0.001
1.032756156,26.772,1.032756156,-29.63,1.032756156,-0.001
1.064009347,26.015,1.064009347,-30.294,1.064009347,-0.001
1.094220819,25.252,1.094220819,-30.931,1.094220819,-0.001
1.124042323,24.435,1.124042323,-31.577,1.124042323,-0.001
1.155291639,23.58,1.155291639,-32.218,1.155291639,-0.001
1.187352846,22.731,1.187352846,-32.821,1.187352846,-0.001
1.218596473,21.865,1.218596473,-33.401,1.218596473,-0.001
1.249868121,20.986,1.249868121,-33.958,1.249868121,-0.002
1.281089858,20.069,1.281089858,-34.505,1.281089858,-0.002
1.313125673,19.161,1.313125673,-35.015,1.313125673,-0.002
1.344371518,18.216,1.344371518,-35.513,1.344371518,-0.002
1.376420411,17.283,1.376420411,-35.975,1.376420411,-0.002
1.407657165,16.338,1.407657165,-36.411,1.407657165,-0.002
1.438882218,15.382,1.438882218,-36.823,1.438882218,-0.002
1.470115327,14.39,1.470115327,-37.219,1.470115327,-0.002
1.502162127,13.414,1.502162127,-37.58,1.502162127,-0.002
1.53338395,12.403,1.53338395,-37.924,1.53338395,-0.002
1.565424808,11.409,1.565424808,-38.232,1.565424808,-0.002
1.596646675,10.407,1.596646675,-38.515,1.596646675,-0.002
1.627885735,9.399,1.627885735,-38.771,1.627885735,-0.003
1.65908887,8.357,1.65908887,-39.007,1.65908887,-0.003
1.691143815,7.337,1.691143815,-39.209,1.691143815,-0.003
1.722341222,6.284,1.722341222,-39.389,1.722341222,-0.003
1.754392643,5.255,1.754392643,-39.538,1.754392643,-0.003
1.785587713,4.221,1.785587713,-39.659,1.785587713,-0.003
1.816822508,3.186,1.816822508,-39.754,1.816822508,-0.003
1.848006149,2.203,1.848006149,-39.819,1.848006149,-0.004
1.877563521,1.163,1.877563521,-39.86,1.877563521,-0.004
1.908790879,0.123,1.908790879,-39.875,1.908790879,-0.004
1.939997245,-0.917,1.939997245,-39.863,1.939997245,-0.004
1.971202442,-1.956,1.971202442,-39.823,1.971202442,-0.004
2.002398652,-2.911,2.002398652,-39.763,2.002398652,-0.004
2.031108012,-3.947,2.031108012,-39.671,2.031108012,-0.004
2.06231344,-5.008,2.06231344,-39.549,2.06231344,-0.004
2.094356378,-6.037,2.094356378,-39.403,2.094356378,-0.004
2.125538677,-7.062,2.125538677,-39.23,2.125538677,-0.005
2.15672672,-8.082,2.15672672,-39.031,2.15672672,-0.005
2.187906767,-9.044,2.187906767,-38.817,2.187906767,-0.005
2.217475176,-10.053,2.217475176,-38.566,2.217475176,-0.005
2.248670824,-11.054,2.248670824,-38.289,2.248670824,-0.005
2.279832518,-12.048,2.279832518,-37.986,2.279832518,-0.005
2.311010313,-13.034,2.311010313,-37.657,2.311010313,-0.005
2.342196653,-14.011,2.342196653,-37.302,2.342196653,-0.006
2.373384696,-14.978,2.373384696,-36.922,2.373384696,-0.006
2.404557352,-15.886,2.404557352,-36.539,2.404557352,-0.006
2.434124437,-16.832,2.434124437,-36.11,2.434124437,-0.006
2.46528941,-17.767,2.46528941,-35.657,2.46528941,-0.006
2.496461271,-18.689,2.496461271,-35.18,2.496461271,-0.006
2.527606828,-19.553,2.527606828,-34.705,2.527606828,-0.007
2.55718866,-20.45,2.55718866,-34.182,2.55718866,-0.007
2.588341803,-21.333,2.588341803,-33.635,2.588341803,-0.007
2.619505924,-22.202,2.619505924,-33.066,2.619505924,-0.007
2.650670391,-23.055,2.650670391,-32.474,2.650670391,-0.007
2.681822595,-23.893,2.681822595,-31.86,2.681822595,-0.008
2.712991669,-24.714,2.712991669,-31.225,2.712991669,-0.008
2.744132211,-25.478,2.744132211,-30.602,2.744132211,-0.008
2.773709524,-26.265,2.773709524,-29.926,2.773709524,-0.008
2.804836751,-27.035,2.804836751,-29.23,2.804836751,-0.008
2.835978015,-27.787,2.835978015,-28.514,2.835978015,-0.008
2.867131476,-28.482,2.867131476,-27.816,2.867131476,-0.009
2.896684507,-29.196,2.896684507,-27.062,2.896684507,-0.009
2.927840164,-29.89,2.927840164,-26.291,2.927840164,-0.009
2.958963515,-30.564,2.958963515,-25.501,2.958963515,-0.009
2.990120096,-31.217,2.990120096,-24.695,2.990120096,-0.009
3.021242985,-31.848,3.021242985,-23.871,3.021242985,-0.01
3.052381677,-32.458,3.052381677,-23.032,3.052381677,-0.01
3.083504219,-33.017,3.083504219,-22.22,3.083504219,-0.01
3.113081532,-33.583,3.113081532,-21.351,3.113081532,-0.01
3.144196784,-34.126,3.144196784,-20.467,3.144196784,-0.01
3.175323433,-34.646,3.175323433,-19.569,3.175323433,-0.011
3.206457311,-35.091,3.206457311,-18.755,3.206457311,-0.011
3.234290992,-35.543,3.234290992,-17.88,3.234290992,-0.011
3.263839439,-35.995,3.263839439,-16.946,3.263839439,-0.011
3.294971221,-36.423,3.294971221,-16.002,3.294971221,-0.011
3.326069153,-36.826,3.326069153,-15.046,3.326069153,-0.012
3.357196395,-37.165,3.357196395,-14.183,3.357196395,-0.012
3.385015018,-37.503,3.385015018,-13.257,3.385015018,-0.012
3.414590733,-37.834,3.414590733,-12.274,3.414590733,-0.012
3.445710802,-38.139,3.445710802,-11.284,3.445710802,-0.012
3.476791434,-38.418,3.476791434,-10.285,3.476791434,-0.013
3.507911402,-38.645,3.507911402,-9.386,3.507911402,-0.013
3.535730671,-38.864,3.535730671,-8.425,3.535730671,-0.013
3.565302765,-39.069,3.565302765,-7.409,3.565302765,-0.013
3.596400133,-39.246,3.596400133,-6.388,3.596400133,-0.014
3.627490118,-39.397,3.627490118,-5.363,3.627490118,-0.014
3.658575109,-39.51,3.658575109,-4.443,3.658575109,-0.014
3.686385301,-39.606,3.686385301,-3.462,3.686385301,-0.014
3.71595884,-39.681,3.71595884,-2.429,3.71595884,-0.014
3.747033519,-39.728,3.747033519,-1.394,3.747033519,-0.015
3.77811864,-39.749,3.77811864,-0.358,3.77811864,-0.015
3.809208134,-39.745,3.809208134,0.568,3.809208134,-0.016
3.836991188,-39.717,3.836991188,1.554,3.836991188,-0.016
3.866586072,-39.66,3.866586072,2.588,3.866586072,-0.016
3.897656275,-39.577,3.897656275,3.62,3.897656275,-0.016
3.928719351,-39.468,3.928719351,4.65,3.928719351,-0.016
3.959795001,-39.347,3.959795001,5.569,3.959795001,-0.017
3.987605743,-39.195,3.987605743,6.542,3.987605743,-0.017
4.017152728,-39.009,4.017152728,7.561,4.017152728,-0.017
4.048230927,-38.796,4.048230927,8.574,4.048230927,-0.017
4.079288569,-38.558,4.079288569,9.582,4.079288569,-0.018
4.110363176,-38.322,4.110363176,10.477,4.110363176,-0.018
4.13813372,-38.049,4.13813372,11.424,4.13813372,-0.018
4.167703622,-37.736,4.167703622,12.411,4.167703622,-0.018
4.198769957,-37.398,4.198769957,13.389,4.198769957,-0.019
4.229815873,-37.035,4.229815873,14.358,4.229815873,-0.019
4.260861803,-36.688,4.260861803,15.217,4.260861803,-0.02
4.288657781,-36.298,4.288657781,16.122,4.288657781,-0.02
4.31822444,-35.863,4.31822444,17.061,4.31822444,-0.02
4.349273501,-35.405,4.349273501,17.989,4.349273501,-0.02
4.380322591,-34.922,4.380322591,18.904,4.380322591,-0.021
4.411365404,-34.471,4.411365404,19.711,4.411365404,-0.021
4.439102363,-33.969,4.439102363,20.56,4.439102363,-0.021
4.468694585,-33.42,4.468694585,21.437,4.468694585,-0.021
4.499737615,-32.849,4.499737615,22.299,4.499737615,-0.022
4.530759702,-32.255,4.530759702,23.146,4.530759702,-0.022
4.5617986,-31.706,4.5617986,23.89,4.5617986,-0.023
4.589540231,-31.101,4.589540231,24.669,4.589540231,-0.023
4.619133381,-30.446,4.619133381,25.469,4.619133381,-0.023
4.650154583,-29.771,4.650154583,26.252,4.650154583,-0.023
4.681171272,-29.075,4.681171272,27.018,4.681171272,-0.024
4.712223624,-28.437,4.712223624,27.686,4.712223624,-0.024
4.739938147,-27.739,4.739938147,28.382,4.739938147,-0.024
4.769512341,-26.989,4.769512341,29.094,4.769512341,-0.024
4.800539621,-26.221,4.800539621,29.786,4.800539621,-0.025
4.831555947,-25.434,4.831555947,30.457,4.831555947,-0.025
4.862585636,-24.717,4.862585636,31.04,4.862585636,-0.026
4.890311703,-23.937,4.890311703,31.642,4.890311703,-0.026
4.919873475,-23.104,4.919873475,32.253,4.919873475,-0.026
4.950868332,-22.254,4.950868332,32.843,4.950868332,-0.026
4.981912377,-21.39,4.981912377,33.409,4.981912377,-0.027
5.012902049,-20.605,5.012902049,33.897,5.012902049,-0.028
5.040634463,-19.756,5.040634463,34.397,5.040634463,-0.027
5.070196205,-18.852,5.070196205,34.898,5.070196205,-0.028
5.101205696,-17.936,5.101205696,35.375,5.101205696,-0.028
5.132191475,-17.008,5.132191475,35.828,5.132191475,-0.028
5.163174465,-16.168,5.163174465,36.213,5.163174465,-0.029
5.190898049,-15.262,5.190898049,36.602,5.190898049,-0.029
5.220480414,-14.303,5.220480414,36.985,5.220480414,-0.029
5.25146307,-13.334,5.25146307,37.343,5.25146307,-0.03
5.282456707,-12.356,5.282456707,37.676,5.282456707,-0.03
5.31345393,-11.475,5.31345393,37.951,5.31345393,-0.031
5.341144391,-10.528,5.341144391,38.223,5.341144391,-0.031
5.370705996,-9.528,5.370705996,38.482,5.370705996,-0.031
5.401698979,-8.522,5.401698979,38.715,5.401698979,-0.031
5.432680981,-7.511,5.432680981,38.922,5.432680981,-0.032
5.463643307,-6.602,5.463643307,39.085,5.463643307,-0.033
5.491351058,-5.628,5.491351058,39.235,5.491351058,-0.033
5.520918493,-4.604,5.520918493,39.366,5.520918493,-0.033
5.551891952,-3.577,5.551891952,39.47,5.551891952,-0.033
5.582862621,-2.548,5.582862621,39.548,5.582862621,-0.034
5.613824293,-1.626,5.613824293,39.595,5.613824293,-0.035
5.641522994,-0.641,5.641522994,39.621,5.641522994,-0.034
5.671086258,0.391,5.671086258,39.622,5.671086258,-0.035
5.702049383,1.423,5.702049383,39.597,5.702049383,-0.035
5.733021563,2.453,5.733021563,39.544,5.733021563,-0.036
5.763965553,3.373,5.763965553,39.474,5.763965553,-0.037
5.791648114,4.353,5.791648114,39.376,5.791648114,-0.036
5.821197718,5.377,5.821197718,39.248,5.821197718,-0.037
5.852159899,6.397,5.852159899,39.092,5.852159899,-0.037
5.883118808,7.412,5.883118808,38.91,5.883118808,-0.038
5.914057561,8.316,5.914057561,38.725,5.914057561,-0.039
5.941742414,9.276,5.941742414,38.505,5.941742414,-0.038
5.971291958,10.275,5.971291958,38.248,5.971291958,-0.039
6.002240907,11.267,6.002240907,37.965,6.002240907,-0.039
6.033191339,12.251,6.033191339,37.657,6.033191339,-0.04
6.064126761,13.124,6.064126761,37.36,6.064126761,-0.041
6.091793676,14.049,6.091793676,37.02,6.091793676,-0.04
6.121361872,15.007,6.121361872,36.64,6.121361872,-0.041
6.152283381,15.955,6.152283381,36.235,6.152283381,-0.041
6.183213099,16.892,6.183213099,35.805,6.183213099,-0.042
6.214144868,17.72,6.214144868,35.401,6.214144868,-0.043
6.241786751,18.595,6.241786751,34.947,6.241786751,-0.042
6.271362801,19.498,6.271362801,34.449,6.271362801,-0.043
6.302302485,20.387,6.302302485,33.928,6.302302485,-0.043
6.333218127,21.262,6.333218127,33.384,6.333218127,-0.044
6.364130858,22.032,6.364130858,32.879,6.364130858,-0.045
6.39175849,22.843,6.39175849,32.318,6.39175849,-0.045
6.421345191,23.675,6.421345191,31.711,6.421345191,-0.045
6.452244975,24.492,6.452244975,31.082,6.452244975,-0.045
6.483180527,25.291,6.483180527,30.432,6.483180527,-0.046
6.514083646,25.991,6.514083646,29.834,6.514083646,-0.047
6.541706048,26.725,6.541706048,29.176,6.541706048,-0.047
6.571281764,27.474,6.571281764,28.469,6.571281764,-0.047
6.602184126,28.204,6.602184126,27.743,6.602184126,-0.048
6.63307377,28.916,6.63307377,26.997,6.63307377,-0.048
6.664014123,29.534,6.664014123,26.316,6.664014123,-0.049
6.691605239,30.179,6.691605239,25.571,6.691605239,-0.049
6.721170756,30.833,6.721170756,24.775,6.721170756,-0.049
6.752080138,31.466,6.752080138,23.963,6.752080138,-0.05
6.782970612,32.078,6.782970612,23.135,6.782970612,-0.051
6.813862471,32.606,6.813862471,22.381,6.813862471,-0.052
6.841479919,33.151,6.841479919,21.561,6.841479919,-0.051
6.871020703,33.7,6.871020703,20.689,6.871020703,-0.052
6.901936695,34.225,6.901936695,19.804,6.901936695,-0.052
6.932809914,34.727,6.932809914,18.905,6.932809914,-0.053
6.963702895,35.156,6.963702895,18.091,6.963702895,-0.054
6.991309535,35.594,6.991309535,17.209,6.991309535,-0.054
7.02085553,36.028,7.02085553,16.276,7.02085553,-0.054
7.051728675,36.438,7.051728675,15.332,7.051728675,-0.054
7.082607521,36.822,7.082607521,14.377,7.082607521,-0.055
7.113489952,37.145,7.113489952,13.516,7.113489952,-0.056
7.141080496,37.469,7.141080496,12.585,7.141080496,-0.056
7.17065647,37.782,7.17065647,11.605,7.17065647,-0.056
7.201522675,38.069,7.201522675,10.617,7.201522675,-0.057
7.232390995,38.33,7.232390995,9.622,7.232390995,-0.058
7.263253963,38.542,7.263253963,8.728,7.263253963,-0.059
7.290820517,38.746,7.290820517,7.763,7.290820517,-0.059
7.320413287,38.933,7.320413287,6.752,7.320413287,-0.059
7.351260836,39.093,7.351260836,5.736,7.351260836,-0.059
7.38211956,39.227,7.38211956,4.717,7.38211956,-0.06
7.412955843,39.324,7.412955843,3.803,7.412955843,-0.061
7.4405326,39.405,7.4405326,2.821,7.4405326,-0.061
7.470095605,39.463,7.470095605,1.794,7.470095605,-0.061
7.500957786,39.494,7.500957786,0.766,7.500957786,-0.062
7.531814905,39.499,7.531814905,-0.262,7.531814905,-0.063
7.562658369,39.48,7.562658369,-1.18,7.562658369,-0.064
7.590207038,39.436,7.590207038,-2.165,7.590207038,-0.064
7.619789464,39.365,7.619789464,-3.19,7.619789464,-0.064
7.650616229,39.266,7.650616229,-4.213,7.650616229,-0.064
7.681452687,39.141,7.681452687,-5.233,7.681452687,-0.065
7.712284708,39.007,7.712284708,-6.141,7.712284708,-0.066
7.739822511,38.84,7.739822511,-7.112,7.739822511,-0.066
7.769383156,38.645,7.769383156,-8.094,7.769383156,-0.067
7.799421389,38.537,7.799421389,-8.59,7.799421389,-0.068
7.814651599,38.309,7.814651599,-9.548,7.814651599,-0.068
7.844197289,38.045,7.844197289,-10.542,7.844197289,-0.068
7.875054204,37.756,7.875054204,-11.527,7.875054204,-0.068
7.905852923,37.441,7.905852923,-12.505,7.905852923,-0.069
7.936680331,37.139,7.936680331,-13.372,7.936680331,-0.071
7.964225912,36.791,7.964225912,-14.294,7.964225912,-0.07
7.993793545,36.405,7.993793545,-15.246,7.993793545,-0.071
8.024614981,35.994,8.024614981,-16.187,8.024614981,-0.071
8.055423285,35.559,8.055423285,-17.117,8.055423285,-0.072
8.086227557,35.15,8.086227557,-17.938,8.086227557,-0.073
8.113747407,34.689,8.113747407,-18.809,8.113747407,-0.073
8.14331463,34.186,8.14331463,-19.705,8.14331463,-0.073
8.174143716,33.66,8.174143716,-20.586,8.174143716,-0.074
8.204929163,33.111,8.204929163,-21.454,8.204929163,-0.075
8.235743661,32.602,8.235743661,-22.217,8.235743661,-0.076
8.263262334,32.035,8.263262334,-23.023,8.263262334,-0.076
8.292828993,31.49,8.292828993,-23.76,8.292828993,-0.076
8.320330372,30.928,8.320330372,-24.485,8.320330372,-0.077
8.347852627,30.349,8.347852627,-25.196,8.347852627,-0.078
8.375363317,29.709,8.375363317,-25.945,8.375363317,-0.078
8.404921998,29.096,8.404921998,-26.627,8.404921998,-0.078
8.432434814,28.468,8.432434814,-27.295,8.432434814,-0.079
8.459942985,27.825,8.459942985,-27.948,8.459942985,-0.08
8.487438881,27.116,8.487438881,-28.633,8.487438881,-0.08
8.517017426,26.442,8.517017426,-29.254,8.517017426,-0.08
8.544514272,25.754,8.544514272,-29.859,8.544514272,-0.081
8.572002162,25.052,8.572002162,-30.448,8.572002162,-0.083
8.59949593,24.282,8.59949593,-31.063,8.59949593,-0.082
8.629062604,23.553,8.629062604,-31.618,8.629062604,-0.083
8.656552083,22.811,8.656552083,-32.155,8.656552083,-0.084
8.684032833,22.056,8.684032833,-32.675,8.684032833,-0.085
8.711538009,21.231,8.711538009,-33.214,8.711538009,-0.085
8.741104988,20.453,8.741104988,-33.697,8.741104988,-0.085
8.768579825,19.663,8.768579825,-34.162,8.768579825,-0.086
8.796083364,18.864,8.796083364,-34.608,8.796083364,-0.087
8.823537634,17.991,8.823537634,-35.067,8.823537634,-0.087
8.853129932,17.171,8.853129932,-35.474,8.853129932,-0.087
8.880596184,16.341,8.880596184,-35.861,8.880596184,-0.088
8.90807261,15.503,8.90807261,-36.23,8.90807261,-0.09
8.93554476,14.591,8.93554476,-36.604,8.93554476,-0.089
8.965118969,13.736,8.965118969,-36.931,8.965118969,-0.09
8.99258368,12.874,8.99258368,-37.239,8.99258368,-0.091
9.020047637,12.005,9.020047637,-37.526,9.020047637,-0.092
9.047505399,11.062,9.047505399,-37.813,9.047505399,-0.092
9.077079562,10.18,9.077079562,-38.058,9.077079562,-0.092
9.104544175,9.293,9.104544175,-38.282,9.104544175,-0.093
9.131992345,8.4,9.131992345,-38.486,9.131992345,-0.094
9.159475257,7.435,9.159475257,-38.682,9.159475257,-0.094
9.189019317,6.534,9.189019317,-38.843,9.189019317,-0.094
9.216480209,5.629,9.216480209,-38.982,9.216480209,-0.095
9.243951344,4.722,9.243951344,-39.1,9.243951344,-0.097
9.271393463,3.742,9.271393463,-39.204,9.271393463,-0.096
9.300961523,2.83,9.300961523,-39.279,9.300961523,-0.097
9.328416645,1.917,9.328416645,-39.332,9.328416645,-0.098
9.355855517,1.003,9.355855517,-39.364,9.355855517,-0.099
9.383295077,0.018,9.383295077,-39.375,9.383295077,-0.099
9.412849875,-0.897,9.412849875,-39.363,9.412849875,-0.099
9.440304981,-1.811,9.440304981,-39.33,9.440304981,-0.1
9.467745608,-2.724,9.467745608,-39.275,9.467745608,-0.102
9.495188071,-3.706,9.495188071,-39.193,9.495188071,-0.101
9.524753573,-4.615,9.524753573,-39.094,9.524753573,-0.102
9.552187589,-5.521,9.552187589,-38.975,9.552187589,-0.103
9.579603798,-6.425,9.579603798,-38.834,9.579603798,-0.104
9.607054461,-7.287,9.607054461,-38.68,9.607054461,-0.104
9.633326538,-8.183,9.633326538,-38.498,9.633326538,-0.104
9.660758208,-9.075,9.660758208,-38.296,9.660758208,-0.106
9.688198605,-9.924,9.688198605,-38.083,9.688198605,-0.106
9.714460572,-10.805,9.714460572,-37.84,9.714460572,-0.106
9.741880262,-11.681,9.741880262,-37.577,9.741880262,-0.107
9.769321872,-12.513,9.769321872,-37.307,9.769321872,-0.109
9.795565975,-13.376,9.795565975,-37.004,9.795565975,-0.108
9.823008127,-14.231,9.823008127,-36.682,9.823008127,-0.108
9.850419592,-15.078,9.850419592,-36.34,9.850419592,-0.11
9.877825604,-15.917,9.877825604,-35.978,9.877825604,-0.111
9.905241288,-16.714,9.905241288,-35.613,9.905241288,-0.11
9.931542045,-17.535,9.931542045,-35.214,9.931542045,-0.111
9.958929427,-18.347,9.958929427,-34.795,9.958929427,-0.113
9.986344175,-19.117,9.986344175,-34.377,9.986344175,-0.113
10.01263105,-19.909,10.01263105,-33.922,10.01263105,-0.113
10.04003562,-20.69,10.04003562,-33.449,10.04003562,-0.114
10.06743036,-21.429,10.06743036,-32.979,10.06743036,-0.116
10.09370698,-22.188,10.09370698,-32.471,10.09370698,-0.115
10.1211092,-22.935,10.1211092,-31.945,10.1211092,-0.115
10.14852027,-23.669,10.14852027,-31.403,10.14852027,-0.117
10.17589583,-24.391,10.17589583,-30.843,10.17589583,-0.118
10.20331018,-25.071,10.20331018,-30.291,10.20331018,-0.118
10.22958815,-25.766,10.22958815,-29.699,10.22958815,-0.118
10.25697958,-26.447,10.25697958,-29.092,10.25697958,-0.12
10.28435004,-27.087,10.28435004,-28.494,10.28435004,-0.12
10.31062973,-27.74,10.31062973,-27.856,10.31062973,-0.12
10.33802056,-28.378,10.33802056,-27.203,10.33802056,-0.121
10.36541141,-28.976,10.36541141,-26.563,10.36541141,-0.123
10.39169116,-29.583,10.39169116,-25.882,10.39169116,-0.122
10.41906158,-30.175,10.41906158,-25.187,10.41906158,-0.123
10.44645302,-30.75,10.44645302,-24.479,10.44645302,-0.124
10.47381816,-31.308,10.47381816,-23.757,10.47381816,-0.125
10.50119578,-31.829,10.50119578,-23.053,10.50119578,-0.125
10.52747294,-32.354,10.52747294,-22.306,10.52747294,-0.125
10.55486675,-32.861,10.55486675,-21.549,10.55486675,-0.127
10.58220246,-33.332,10.58220246,-20.81,10.58220246,-0.127
10.60849512,-33.804,10.60849512,-20.03,10.60849512,-0.127
10.63584865,-34.258,10.63584865,-19.239,10.63584865,-0.128
10.66321227,-34.677,10.66321227,-18.469,10.66321227,-0.131
10.68951363,-35.095,10.68951363,-17.659,10.68951363,-0.13
10.71686124,-35.494,10.71686124,-16.838,10.71686124,-0.13
10.74424861,-35.873,10.74424861,-16.01,10.74424861,-0.132
10.77156994,-36.233,10.77156994,-15.172,10.77156994,-0.133
10.79893434,-36.561,10.79893434,-14.36,10.79893434,-0.132
10.82520931,-36.883,10.82520931,-13.507,10.82520931,-0.133
10.85256465,-37.184,10.85256465,-12.646,10.85256465,-0.135
10.87993038,-37.456,10.87993038,-11.813,10.87993038,-0.135
10.90622151,-37.718,10.90622151,-10.941,10.90622151,-0.135
10.93353954,-37.96,10.93353954,-10.062,10.93353954,-0.136
10.96089342,-38.173,10.96089342,-9.212,10.96089342,-0.138
10.98718456,-38.375,10.98718456,-8.323,10.98718456,-0.138
11.01453711,-38.556,11.01453711,-7.43,11.01453711,-0.138
11.04187461,-38.716,11.04187461,-6.533,11.04187461,-0.139
11.0692121,-38.855,11.0692121,-5.633,11.0692121,-0.141
11.09653502,-38.969,11.09653502,-4.765,11.09653502,-0.14
11.12280128,-39.068,11.12280128,-3.859,11.12280128,-0.141
11.15014582,-39.145,11.15014582,-2.951,11.15014582,-0.143
11.17748639,-39.199,11.17748639,-2.077,11.17748639,-0.143
11.20375902,-39.235,11.20375902,-1.167,11.20375902,-0.143
11.2310831,-39.25,11.2310831,-0.256,11.2310831,-0.144
11.25841956,-39.244,11.25841956,0.62,11.25841956,-0.146
11.28470287,-39.217,11.28470287,1.53,11.28470287,-0.146
11.31201762,-39.169,11.31201762,2.439,11.31201762,-0.146
11.33932834,-39.1,11.33932834,3.347,11.33932834,-0.147
11.36664963,-39.01,11.36664963,4.253,11.36664963,-0.149
11.3939662,-38.904,11.3939662,5.123,11.3939662,-0.148
11.42026186,-38.773,11.42026186,6.024,11.42026186,-0.149
11.44757881,-38.621,11.44757881,6.921,11.44757881,-0.151
11.47487523,-38.455,11.47487523,7.781,11.47487523,-0.151
11.50115409,-38.262,11.50115409,8.671,11.50115409,-0.151
11.5284774,-38.049,11.5284774,9.556,11.5284774,-0.152
11.55578829,-37.824,11.55578829,10.402,11.55578829,-0.155
11.58205334,-37.571,11.58205334,11.276,11.58205334,-0.154
11.60935255,-37.298,11.60935255,12.144,11.60935255,-0.154
11.63665285,-37.004,11.63665285,13.005,11.63665285,-0.156
11.66394999,-36.691,11.66394999,13.86,11.66394999,-0.157
11.69126747,-36.37,11.69126747,14.675,11.69126747,-0.157
11.71754822,-36.019,11.71754822,15.514,11.71754822,-0.157
11.74483482,-35.647,11.74483482,16.344,11.74483482,-0.159
11.77212416,-35.272,11.77212416,17.136,11.77212416,-0.16
11.79841559,-34.863,11.79841559,17.948,11.79841559,-0.16
11.825694,-34.436,11.825694,18.751,11.825694,-0.161
11.85298088,-34.007,11.85298088,19.515,11.85298088,-0.163
11.87926976,-33.544,11.87926976,20.298,11.87926976,-0.162
11.90656192,-33.062,11.90656192,21.069,11.90656192,-0.163
11.93384265,-32.563,11.93384265,21.829,11.93384265,-0.164
11.96112067,-32.047,11.96112067,22.577,11.96112067,-0.166
11.98838487,-31.533,11.98838487,23.287,11.98838487,-0.165
12.01468326,-30.983,12.01468326,24.011,12.01468326,-0.166
12.04196252,-30.416,12.04196252,24.721,12.04196252,-0.168
12.06922389,-29.855,12.06922389,25.394,12.06922389,-0.168
12.09551121,-29.257,12.09551121,26.078,12.09551121,-0.168
12.12277039,-28.643,12.12277039,26.748,12.12277039,-0.169
12.15003678,-28.037,12.15003678,27.38,12.15003678,-0.172
12.1763073,-27.393,12.1763073,28.022,12.1763073,-0.171
12.20359025,-26.734,12.20359025,28.648,12.20359025,-0.171
12.23086093,-26.062,12.23086093,29.259,12.23086093,-0.173
12.25811101,-25.375,12.25811101,29.854,12.25811101,-0.175
12.28537907,-24.7,12.28537907,30.413,12.28537907,-0.174
12.31167421,-23.987,12.31167421,30.975,12.31167421,-0.175
12.3389128,-23.262,12.3389128,31.522,12.3389128,-0.177
12.36616171,-22.55,12.36616171,32.033,12.36616171,-0.177
12.39245613,-21.8,12.39245613,32.545,12.39245613,-0.177
12.41970183,-21.039,12.41970183,33.04,12.41970183,-0.178
12.44693932,-20.294,12.44693932,33.501,12.44693932,-0.181
12.47322501,-19.511,12.47322501,33.961,12.47322501,-0.18
12.50047147,-18.717,12.50047147,34.403,12.50047147,-0.181
12.52773627,-17.914,12.52773627,34.826,12.52773627,-0.182
12.55496701,-17.101,12.55496701,35.23,12.55496701,-0.184
12.5822052,-16.308,12.5822052,35.602,12.5822052,-0.183
12.60848539,-15.477,12.60848539,35.969,12.60848539,-0.184
12.63574112,-14.639,12.63574112,36.316,12.63574112,-0.186
12.66295397,-13.822,12.66295397,36.633,12.66295397,-0.187
