Time,X,Time,Y,Time,Z
1.312891249,22.573,1.312891249,-32.975,1.312891249,0
1.344937936,21.704,1.344937936,-33.552,1.344937936,0
1.376234532,20.821,1.376234532,-34.106,1.376234532,0
1.407509763,19.923,1.407509763,-34.637,1.407509763,0
1.438810313,18.989,1.438810313,-35.157,1.438810313,0
1.470883451,18.065,1.470883451,-35.639,1.470883451,0
1.502151414,17.104,1.502151414,-36.109,1.502151414,0
1.534247908,16.156,1.534247908,-36.542,1.534247908,0
1.56551721,15.196,1.56551721,-36.95,1.56551721,0
1.596813431,14.227,1.596813431,-37.333,1.596813431,0
1.628074916,13.223,1.628074916,-37.699,1.628074916,-0.001
1.660137064,12.234,1.660137064,-38.03,1.660137064,-0.001
1.691427791,11.212,1.691427791,-38.343,1.691427791,-0.001
1.723496676,10.208,1.723496676,-38.621,1.723496676,-0.001
1.754753121,9.197,1.754753121,-38.874,1.754753121,-0.001
1.786021516,8.179,1.786021516,-39.099,1.786021516,-0.001
1.817301698,7.131,1.817301698,-39.303,1.817301698,-0.001
1.849335012,6.102,1.849335012,-39.475,1.849335012,-0.001
1.880636425,5.044,1.880636425,-39.623,1.880636425,-0.001
1.912688674,4.009,1.912688674,-39.74,1.912688674,-0.001
1.943939561,2.971,1.943939561,-39.83,1.943939561,-0.001
1.975199519,1.931,1.975199519,-39.893,1.975199519,-0.001
2.006459838,0.947,2.006459838,-39.927,2.006459838,-0.001
2.036000409,-0.096,2.036000409,-39.937,2.036000409,-0.001
2.067294977,-1.138,2.067294977,-39.92,2.067294977,-0.001
2.098562263,-2.179,2.098562263,-39.876,2.098562263,-0.001
2.129823273,-3.218,2.129823273,-39.804,2.129823273,-0.001
2.16107115,-4.256,2.16107115,-39.706,2.16107115,-0.001
2.192352756,-5.253,2.192352756,-39.585,2.192352756,-0.001
2.22248524,-6.245,2.22248524,-39.44,2.22248524,-0.001
2.252564486,-7.076,2.252564486,-39.299,2.252564486,-0.001
2.277853331,-8.098,2.277853331,-39.1,2.277853331,-0.001
2.309092276,-9.141,2.309092276,-38.868,2.309092276,-0.001
2.341150211,-10.152,2.341150211,-38.615,2.341150211,-0.001
2.372418607,-11.181,2.372418607,-38.329,2.372418607,-0.001
2.404461993,-12.176,2.404461993,-38.023,2.404461993,-0.001
2.435694829,-13.164,2.435694829,-37.692,2.435694829,-0.001
2.466957105,-14.142,2.466957105,-37.334,2.466957105,-0.001
2.498204161,-15.135,2.498204161,-36.942,2.498204161,-0.001
2.530234566,-16.094,2.530234566,-36.533,2.530234566,-0.001
2.561514935,-17.065,2.561514935,-36.089,2.561514935,-0.001
2.59354905,-18,2.59354905,-35.63,2.59354905,-0.001
2.624799822,-18.923,2.624799822,-35.148,2.624799822,-0.001
2.656041187,-19.832,2.656041187,-34.641,2.656041187,-0.002
2.687269266,-20.751,2.687269266,-34.098,2.687269266,-0.002
2.719295414,-21.633,2.719295414,-33.544,2.719295414,-0.002
2.750545234,-22.523,2.750545234,-32.952,2.750545234,-0.002
2.782615677,-23.374,2.782615677,-32.352,2.782615677,-0.002
2.813856293,-24.209,2.813856293,-31.731,2.813856293,-0.002
2.845077669,-25.028,2.845077669,-31.088,2.845077669,-0.002
2.876318415,-25.85,2.876318415,-30.406,2.876318415,-0.002
2.908364204,-26.634,2.908364204,-29.721,2.908364204,-0.002
2.939600209,-27.419,2.939600209,-28.997,2.939600209,-0.002
2.971640281,-28.165,2.971640281,-28.271,2.971640281,-0.002
3.002872122,-28.892,3.002872122,-27.526,3.002872122,-0.002
3.034103415,-29.599,3.034103415,-26.763,3.034103415,-0.002
3.065312564,-30.304,3.065312564,-25.96,3.065312564,-0.002
3.09737276,-30.97,3.09737276,-25.16,3.09737276,-0.002
3.128604082,-31.631,3.128604082,-24.322,3.128604082,-0.002
3.160626786,-32.254,3.160626786,-23.488,3.160626786,-0.002
3.191859967,-32.855,3.191859967,-22.638,3.191859967,-0.002
3.223093378,-33.433,3.223093378,-21.773,3.223093378,-0.002
3.254306724,-34.003,3.254306724,-20.87,3.254306724,-0.003
3.286345517,-34.535,3.286345517,-19.975,3.286345517,-0.003
3.317583943,-35.056,3.317583943,-19.043,3.317583943,-0.003
3.349619295,-35.54,3.349619295,-18.122,3.349619295,-0.003
3.380835351,-36,3.380835351,-17.189,3.380835351,-0.003
3.412045524,-36.435,3.412045524,-16.244,3.412045524,-0.003
3.443258019,-36.824,3.443258019,-15.339,3.443258019,-0.003
3.472812817,-37.211,3.472812817,-14.372,3.472812817,-0.003
3.504062897,-37.572,3.504062897,-13.396,3.504062897,-0.003
3.535284721,-37.907,3.535284721,-12.412,3.535284721,-0.003
3.566471696,-38.217,3.566471696,-11.419,3.566471696,-0.003
3.597682734,-38.479,3.597682734,-10.497,3.597682734,-0.003
3.6264407,-38.739,3.6264407,-9.49,3.6264407,-0.003
3.657644527,-38.978,3.657644527,-8.449,3.657644527,-0.003
3.689690231,-39.184,3.689690231,-7.43,3.689690231,-0.003
3.720881767,-39.364,3.720881767,-6.405,3.720881767,-0.003
3.752105435,-39.516,3.752105435,-5.376,3.752105435,-0.003
3.783313532,-39.636,3.783313532,-4.399,3.783313532,-0.004
3.812846758,-39.736,3.812846758,-3.363,3.812846758,-0.004
3.844074332,-39.809,3.844074332,-2.325,3.844074332,-0.003
3.875294382,-39.856,3.875294382,-1.286,3.875294382,-0.004
3.906499392,-39.874,3.906499392,-0.246,3.906499392,-0.004
3.937707186,-39.868,3.937707186,0.711,3.937707186,-0.004
3.966420621,-39.835,3.966420621,1.751,3.966420621,-0.004
3.997639446,-39.773,3.997639446,2.817,3.997639446,-0.004
4.029676694,-39.685,4.029676694,3.853,4.029676694,-0.004
4.060871736,-39.57,4.060871736,4.886,4.060871736,-0.004
4.092056301,-39.428,4.092056301,5.916,4.092056301,-0.004
4.123251688,-39.269,4.123251688,6.888,4.123251688,-0.004
4.152802207,-39.074,4.152802207,7.91,4.152802207,-0.004
4.184018436,-38.854,4.184018436,8.926,4.184018436,-0.004
4.215207937,-38.607,4.215207937,9.936,4.215207937,-0.004
4.246403974,-38.334,4.246403974,10.939,4.246403974,-0.004
4.277591772,-38.059,4.277591772,11.856,4.277591772,-0.005
4.306315081,-37.736,4.306315081,12.845,4.306315081,-0.005
4.33753046,-37.377,4.33753046,13.85,4.33753046,-0.005
4.369549523,-37.003,4.369549523,14.82,4.369549523,-0.005
4.400740755,-36.603,4.400740755,15.779,4.400740755,-0.005
4.431916183,-36.178,4.431916183,16.728,4.431916183,-0.005
4.463113908,-35.752,4.463113908,17.616,4.463113908,-0.005
4.492663741,-35.28,4.492663741,18.542,4.492663741,-0.005
4.523847526,-34.783,4.523847526,19.455,4.523847526,-0.005
4.555035901,-34.263,4.555035901,20.355,4.555035901,-0.005
4.586221707,-33.72,4.586221707,21.241,4.586221707,-0.005
4.617399502,-33.199,4.617399502,22.045,4.617399502,-0.005
4.646143833,-32.612,4.646143833,22.902,4.646143833,-0.005
4.677309687,-31.986,4.677309687,23.767,4.677309687,-0.005
4.709345544,-31.355,4.709345544,24.592,4.709345544,-0.005
4.740508047,-30.702,4.740508047,25.401,4.740508047,-0.005
4.771700925,-30.029,4.771700925,26.192,4.771700925,-0.006
4.8028609,-29.372,4.8028609,26.925,4.8028609,-0.006
4.832394248,-28.658,4.832394248,27.682,4.832394248,-0.006
4.863615322,-27.926,4.863615322,28.419,4.863615322,-0.006
4.894780815,-27.175,4.894780815,29.136,4.894780815,-0.006
4.925933264,-26.405,4.925933264,29.834,4.925933264,-0.006
4.957114798,-25.618,4.957114798,30.512,4.957114798,-0.006
4.988281157,-24.813,4.988281157,31.169,4.988281157,-0.006
5.019456483,-24.034,5.019456483,31.772,5.019456483,-0.006
5.049012865,-23.197,5.049012865,32.387,5.049012865,-0.006
5.080175484,-22.344,5.080175484,32.98,5.080175484,-0.006
5.111344804,-21.476,5.111344804,33.55,5.111344804,-0.007
5.142500648,-20.639,5.142500648,34.07,5.142500648,-0.007
5.172064932,-19.743,5.172064932,34.596,5.172064932,-0.007
5.203237631,-18.834,5.203237631,35.098,5.203237631,-0.007
5.234392897,-17.912,5.234392897,35.576,5.234392897,-0.007
5.265552252,-16.978,5.265552252,36.03,5.265552252,-0.007
5.296710219,-16.032,5.296710219,36.46,5.296710219,-0.007
5.327887596,-15.076,5.327887596,36.864,5.327887596,-0.007
5.35902649,-14.159,5.35902649,37.225,5.35902649,-0.007
5.388594443,-13.183,5.388594443,37.581,5.388594443,-0.007
5.419764542,-12.198,5.419764542,37.911,5.419764542,-0.007
5.450931941,-11.205,5.450931941,38.215,5.450931941,-0.007
5.482089808,-10.257,5.482089808,38.479,5.482089808,-0.008
5.511614971,-9.249,5.511614971,38.733,5.511614971,-0.008
5.542803375,-8.236,5.542803375,38.96,5.542803375,-0.008
5.57395016,-7.218,5.57395016,39.16,5.57395016,-0.008
5.605077083,-6.194,5.605077083,39.334,5.605077083,-0.008
5.63624054,-5.166,5.63624054,39.481,5.63624054,-0.008
5.667397366,-4.135,5.667397366,39.601,5.667397366,-0.008
5.698539281,-3.154,5.698539281,39.691,5.698539281,-0.008
5.72809583,-2.118,5.72809583,39.758,5.72809583,-0.008
5.759243872,-1.081,5.759243872,39.799,5.759243872,-0.008
5.790381292,-0.043,5.790381292,39.813,5.790381292,-0.008
5.821527239,0.942,5.821527239,39.8,5.821527239,-0.009
5.851082783,1.98,5.851082783,39.761,5.851082783,-0.009
5.882247872,3.016,5.882247872,39.695,5.882247872,-0.009
5.913393992,4.049,5.913393992,39.602,5.913393992,-0.009
5.944512441,5.08,5.944512441,39.482,5.944512441,-0.009
5.975654355,6.108,5.975654355,39.335,5.975654355,-0.009
6.006811182,7.131,6.006811182,39.161,6.006811182,-0.009
6.03794506,8.098,6.03794506,38.972,6.03794506,-0.009
6.067506923,9.111,6.067506923,38.747,6.067506923,-0.009
6.098640642,10.118,6.098640642,38.495,6.098640642,-0.009
6.129785332,11.117,6.129785332,38.217,6.129785332,-0.01
6.160897242,12.059,6.160897242,37.929,6.160897242,-0.01
6.190451462,13.044,6.190451462,37.601,6.190451462,-0.01
6.221599851,14.019,6.221599851,37.247,6.221599851,-0.01
6.252721236,14.985,6.252721236,36.868,6.252721236,-0.01
6.283854998,15.941,6.283854998,36.464,6.283854998,-0.01
6.314993892,16.885,6.314993892,36.035,6.314993892,-0.01
6.346104226,17.818,6.346104226,35.582,6.346104226,-0.011
6.37722211,18.694,6.37722211,35.129,6.37722211,-0.01
6.406811002,19.603,6.406811002,34.629,6.406811002,-0.01
6.437937303,20.498,6.437937303,34.105,6.437937303,-0.01
6.469053771,21.379,6.469053771,33.558,6.469053771,-0.011
6.500166911,22.156,6.500166911,33.05,6.500166911,-0.011
6.528019538,22.967,6.528019538,32.49,6.528019538,-0.011
6.557589181,23.805,6.557589181,31.88,6.557589181,-0.011
6.588687461,24.627,6.588687461,31.248,6.588687461,-0.011
6.619796796,25.433,6.619796796,30.594,6.619796796,-0.011
6.650938581,26.138,6.650938581,29.992,6.650938581,-0.012
6.678752996,26.873,6.678752996,29.335,6.678752996,-0.011
6.708331071,27.628,6.708331071,28.624,6.708331071,-0.011
6.739446742,28.363,6.739446742,27.893,6.739446742,-0.012
6.770548539,29.08,6.770548539,27.144,6.770548539,-0.012
6.801657614,29.704,6.801657614,26.458,6.801657614,-0.012
6.829480799,30.35,6.829480799,25.713,6.829480799,-0.012
6.859065963,31.009,6.859065963,24.913,6.859065963,-0.012
6.890163331,31.647,6.890163331,24.095,6.890163331,-0.012
6.921287999,32.263,6.921287999,23.262,6.921287999,-0.012
6.952371817,32.796,6.952371817,22.503,6.952371817,-0.013
6.980198221,33.343,6.980198221,21.683,6.980198221,-0.012
7.009772262,33.896,7.009772262,20.806,7.009772262,-0.012
7.040879138,34.426,7.040879138,19.915,7.040879138,-0.013
7.071983756,34.932,7.071983756,19.01,7.071983756,-0.013
7.103092411,35.365,7.103092411,18.191,7.103092411,-0.013
7.130887726,35.804,7.130887726,17.308,7.130887726,-0.013
7.16047394,36.242,7.16047394,16.369,7.16047394,-0.013
7.191560943,36.655,7.191560943,15.418,7.191560943,-0.013
7.222668282,37.044,7.222668282,14.457,7.222668282,-0.013
7.253773769,37.393,7.253773769,13.525,7.253773769,-0.014
7.283632799,37.729,7.283632799,12.555,7.283632799,-0.014
7.314432249,38.042,7.314432249,11.567,7.314432249,-0.014
7.345527185,38.33,7.345527185,10.572,7.345527185,-0.014
7.376605558,38.591,7.376605558,9.569,7.376605558,-0.014
7.407700741,38.809,7.407700741,8.638,7.407700741,-0.014
7.436389085,39.005,7.436389085,7.702,7.436389085,-0.014
7.46508099,39.191,7.46508099,6.683,7.46508099,-0.014
7.49615919,39.351,7.49615919,5.659,7.49615919,-0.014
7.527255038,39.484,7.527255038,4.631,7.527255038,-0.015
7.558355199,39.583,7.558355199,3.68,7.558355199,-0.015
7.587042241,39.659,7.587042241,2.727,7.587042241,-0.015
7.615725878,39.716,7.615725878,1.693,7.615725878,-0.015
7.646796082,39.745,7.646796082,0.657,7.646796082,-0.015
7.677891366,39.748,7.677891366,-0.379,7.677891366,-0.015
7.708974605,39.726,7.708974605,-1.335,7.708974605,-0.016
7.737665082,39.682,7.737665082,-2.29,7.737665082,-0.016
7.766348343,39.608,7.766348343,-3.323,7.766348343,-0.016
7.797420864,39.506,7.797420864,-4.354,7.797420864,-0.016
7.828504972,39.379,7.828504972,-5.382,7.828504972,-0.016
7.859582534,39.237,7.859582534,-6.327,7.859582534,-0.016
7.888253678,39.072,7.888253678,-7.269,7.888253678,-0.016
7.916946791,38.869,7.916946791,-8.284,7.916946791,-0.016
7.948002926,38.638,7.948002926,-9.294,7.948002926,-0.016
7.979088423,38.382,7.979088423,-10.298,7.979088423,-0.016
8.010175238,38.123,8.010175238,-11.217,8.010175238,-0.017
8.038822102,37.841,8.038822102,-12.131,8.038822102,-0.017
8.067520407,37.511,8.067520407,-13.113,8.067520407,-0.017
8.098602473,37.155,8.098602473,-14.085,8.098602473,-0.017
8.129659854,36.775,8.129659854,-15.048,8.129659854,-0.017
8.160720843,36.401,8.160720843,-15.928,8.160720843,-0.018
8.189409062,36.007,8.189409062,-16.799,8.189409062,-0.018
8.218091004,35.556,8.218091004,-17.731,8.218091004,-0.017
8.249155717,35.081,8.249155717,-18.651,8.249155717,-0.018
8.28022043,34.582,8.28022043,-19.558,8.28022043,-0.018
8.311279695,34.101,8.311279695,-20.384,8.311279695,-0.018
8.339957871,33.6,8.339957871,-21.197,8.339957871,-0.018
8.368609872,33.035,8.368609872,-22.065,8.368609872,-0.018
8.39968361,32.448,8.39968361,-22.918,8.39968361,-0.018
8.430750525,31.839,8.430750525,-23.755,8.430750525,-0.018
8.461806892,31.258,8.461806892,-24.513,8.461806892,-0.019
8.490461344,30.658,8.490461344,-25.258,8.490461344,-0.019
8.519161295,29.989,8.519161295,-26.047,8.519161295,-0.019
8.550197829,29.299,8.550197829,-26.819,8.550197829,-0.019
8.581263383,28.59,8.581263383,-27.573,8.581263383,-0.019
8.612316082,27.918,8.612316082,-28.252,8.612316082,-0.02
8.640978387,27.229,8.640978387,-28.915,8.640978387,-0.02
8.669666809,26.466,8.669666809,-29.613,8.669666809,-0.02
8.70069306,25.685,8.70069306,-30.292,8.70069306,-0.02
8.731742933,24.886,8.731742933,-30.95,8.731742933,-0.02
8.762798067,24.134,8.762798067,-31.539,8.762798067,-0.02
8.791457215,23.367,8.791457215,-32.11,8.791457215,-0.02
8.820146265,22.522,8.820146265,-32.707,8.820146265,-0.02
8.851187904,21.662,8.851187904,-33.282,8.851187904,-0.02
8.882226511,20.787,8.882226511,-33.834,8.882226511,-0.021
8.913266642,19.966,8.913266642,-34.324,8.913266642,-0.021
8.941952727,19.134,8.941952727,-34.793,8.941952727,-0.021
8.970608105,18.221,8.970608105,-35.279,8.970608105,-0.021
9.001640042,17.295,9.001640042,-35.741,9.001640042,-0.021
9.032688726,16.357,9.032688726,-36.178,9.032688726,-0.021
9.063735859,15.482,9.063735859,-36.56,9.063735859,-0.022
9.092381262,14.598,9.092381262,-36.922,9.092381262,-0.022
9.121041588,13.63,9.121041588,-37.288,9.121041588,-0.022
9.152091142,12.654,9.152091142,-37.63,9.152091142,-0.022
9.183119815,11.669,9.183119815,-37.946,9.183119815,-0.022
9.214156334,10.752,9.214156334,-38.215,9.214156334,-0.023
9.242828451,9.829,9.242828451,-38.461,9.242828451,-0.023
9.271487913,8.824,9.271487913,-38.703,9.271487913,-0.022
9.302502803,7.812,9.302502803,-38.919,9.302502803,-0.023
9.333549762,6.796,9.333549762,-39.108,9.333549762,-0.023
9.364555755,5.853,9.364555755,-39.26,9.364555755,-0.023
9.393213772,4.906,9.393213772,-39.388,9.393213772,-0.023
9.421884979,3.878,9.421884979,-39.501,9.421884979,-0.023
9.45291384,2.847,9.45291384,-39.588,9.45291384,-0.023
9.48395687,1.815,9.48395687,-39.648,9.48395687,-0.024
9.514972268,0.861,9.514972268,-39.679,9.514972268,-0.024
9.543610238,-0.094,9.543610238,-39.687,9.543610238,-0.024
9.572264108,-1.128,9.572264108,-39.67,9.572264108,-0.024
9.603291403,-2.161,9.603291403,-39.626,9.603291403,-0.024
9.634312605,-3.193,9.634312605,-39.556,9.634312605,-0.024
9.665346847,-4.143,9.665346847,-39.466,9.665346847,-0.025
9.693977335,-5.092,9.693977335,-39.354,9.693977335,-0.025
9.722647789,-6.115,9.722647789,-39.207,9.722647789,-0.025
9.753656118,-7.134,9.753656118,-39.034,9.753656118,-0.025
9.784666654,-8.149,9.784666654,-38.834,9.784666654,-0.025
9.815705261,-9.08,9.815705261,-38.625,9.815705261,-0.026
9.844333265,-10.007,9.844333265,-38.395,9.844333265,-0.026
9.872989335,-11.004,9.872989335,-38.12,9.872989335,-0.026
9.904019371,-11.993,9.904019371,-37.819,9.904019371,-0.026
9.935036176,-12.973,9.935036176,-37.493,9.935036176,-0.026
9.966023277,-13.871,9.966023277,-37.169,9.966023277,-0.027
9.994666025,-14.762,9.994666025,-36.824,9.994666025,-0.027
10.02333273,-15.716,10.02333273,-36.426,10.02333273,-0.026
10.05434661,-16.659,10.05434661,-36.003,10.05434661,-0.027
10.08535554,-17.59,10.08535554,-35.556,10.08535554,-0.027
10.1163411,-18.44,10.1163411,-35.122,10.1163411,-0.028
10.14497561,-19.28,10.14497561,-34.667,10.14497561,-0.027
10.17363792,-20.176,10.17363792,-34.152,10.17363792,-0.027
10.20464484,-21.058,10.20464484,-33.614,10.20464484,-0.027
10.23564199,-21.926,10.23564199,-33.053,10.23564199,-0.028
10.26665043,-22.714,10.26665043,-32.515,10.26665043,-0.028
10.29527757,-23.49,10.29527757,-31.958,10.29527757,-0.028
10.32393672,-24.314,10.32393672,-31.334,10.32393672,-0.028
10.35494816,-25.121,10.35494816,-30.69,10.35494816,-0.028
10.38592522,-25.911,10.38592522,-30.024,10.38592522,-0.029
10.41692657,-26.626,10.41692657,-29.391,10.41692657,-0.029
10.44557769,-27.325,10.44557769,-28.741,10.44557769,-0.029
10.47421603,-28.064,10.47421603,-28.019,10.47421603,-0.029
10.50521372,-28.783,10.50521372,-27.278,10.50521372,-0.029
10.53619161,-29.483,10.53619161,-26.518,10.53619161,-0.029
10.56719213,-30.112,10.56719213,-25.8,10.56719213,-0.03
10.5958315,-30.724,10.5958315,-25.067,10.5958315,-0.03
10.62448135,-31.365,10.62448135,-24.258,10.62448135,-0.03
10.65544936,-31.986,10.65544936,-23.432,10.65544936,-0.03
10.68645448,-32.584,10.68645448,-22.59,10.68645448,-0.03
10.71744001,-33.118,10.71744001,-21.799,10.71744001,-0.031
10.74607423,-33.632,10.74607423,-20.995,10.74607423,-0.031
10.77470489,-34.167,10.77470489,-20.111,10.77470489,-0.031
10.80570658,-34.678,10.80570658,-19.214,10.80570658,-0.031
10.83667994,-35.166,10.83667994,-18.304,10.83667994,-0.031
10.86766077,-35.595,10.86766077,-17.452,10.86766077,-0.032
10.89628095,-36.004,10.89628095,-16.589,10.89628095,-0.032
10.92493421,-36.423,10.92493421,-15.646,10.92493421,-0.032
10.9558942,-36.817,10.9558942,-14.691,10.9558942,-0.032
10.9868898,-37.186,10.9868898,-13.727,10.9868898,-0.032
11.01785918,-37.505,11.01785918,-12.828,11.01785918,-0.033
11.04647964,-37.802,11.04647964,-11.921,11.04647964,-0.033
11.07511417,-38.099,11.07511417,-10.932,11.07511417,-0.033
11.10609624,-38.37,11.10609624,-9.936,11.10609624,-0.033
11.13706563,-38.614,11.13706563,-8.933,11.13706563,-0.033
11.1680363,-38.817,11.1680363,-8,11.1680363,-0.034
11.19668405,-38.998,11.19668405,-7.063,11.19668405,-0.034
11.22531656,-39.167,11.22531656,-6.045,11.22531656,-0.033
11.25627765,-39.31,11.25627765,-5.023,11.25627765,-0.034
11.28723944,-39.427,11.28723944,-3.997,11.28723944,-0.034
11.31822202,-39.511,11.31822202,-3.047,11.31822202,-0.035
11.34683609,-39.572,11.34683609,-2.095,11.34683609,-0.035
11.37545753,-39.612,11.37545753,-1.063,11.37545753,-0.034
11.40644389,-39.625,11.40644389,-0.031,11.40644389,-0.035
11.43740945,-39.611,11.43740945,1.001,11.43740945,-0.035
11.4683754,-39.575,11.4683754,1.954,11.4683754,-0.036
11.49698867,-39.515,11.49698867,2.906,11.49698867,-0.035
11.52560821,-39.425,11.52560821,3.934,11.52560821,-0.035
11.55656927,-39.308,11.55656927,4.959,11.55656927,-0.035
11.58752205,-39.165,11.58752205,5.981,11.58752205,-0.036
11.61848383,-39.009,11.61848383,6.922,11.61848383,-0.037
11.64710201,-38.83,11.64710201,7.859,11.64710201,-0.036
11.67572322,-38.611,11.67572322,8.867,11.67572322,-0.036
11.70667179,-38.366,11.70667179,9.87,11.70667179,-0.036
11.73764957,-38.095,11.73764957,10.865,11.73764957,-0.037
11.76859002,-37.821,11.76859002,11.779,11.76859002,-0.038
11.7972185,-37.526,11.7972185,12.686,11.7972185,-0.037
11.82583442,-37.182,11.82583442,13.659,11.82583442,-0.037
11.85679812,-36.812,11.85679812,14.622,11.85679812,-0.037
11.88775024,-36.418,11.88775024,15.575,11.88775024,-0.038
11.91869039,-36.032,11.91869039,16.447,11.91869039,-0.039
11.94730169,-35.624,11.94730169,17.309,11.94730169,-0.038
11.975915,-35.161,11.975915,18.231,11.975915,-0.038
12.0068698,-34.673,12.0068698,19.14,12.0068698,-0.038
12.03782419,-34.162,12.03782419,20.035,12.03782419,-0.039
12.06874543,-33.669,12.06874543,20.852,12.06874543,-0.04
12.09737495,-33.156,12.09737495,21.656,12.09737495,-0.039
12.12598947,-32.58,12.12598947,22.511,12.12598947,-0.039
12.15692024,-31.982,12.15692024,23.352,12.15692024,-0.039
12.18788131,-31.362,12.18788131,24.176,12.18788131,-0.04
12.21882046,-30.77,12.21882046,24.923,12.21882046,-0.041
12.24741749,-30.161,12.24741749,25.657,12.24741749,-0.04
12.27603284,-29.481,12.27603284,26.433,12.27603284,-0.04
12.30698942,-28.782,12.30698942,27.191,12.30698942,-0.04
12.33792548,-28.064,12.33792548,27.93,12.33792548,-0.041
12.36883943,-27.383,12.36883943,28.597,12.36883943,-0.042
12.39743925,-26.685,12.39743925,29.248,12.39743925,-0.041
12.4260761,-25.914,12.4260761,29.932,12.4260761,-0.041
12.45699953,-25.125,12.45699953,30.595,12.45699953,-0.041
12.48791995,-24.319,12.48791995,31.239,12.48791995,-0.042
12.51887358,-23.559,12.51887358,31.814,12.51887358,-0.043
12.54746671,-22.786,12.54746671,32.372,12.54746671,-0.043
12.57607033,-21.935,12.57607033,32.953,12.57607033,-0.042
12.60698599,-21.069,12.60698599,33.512,12.60698599,-0.043
12.63791147,-20.188,12.63791147,34.049,12.63791147,-0.043
12.66886739,-19.362,12.66886739,34.524,12.66886739,-0.044
12.69745541,-18.524,12.69745541,34.98,12.69745541,-0.044
12.72607928,-17.607,12.72607928,35.449,12.72607928,-0.043
12.75698166,-16.678,12.75698166,35.895,12.75698166,-0.044
12.78790016,-15.737,12.78790016,36.316,12.78790016,-0.044
12.81882977,-14.857,12.81882977,36.683,12.81882977,-0.045
12.8474365,-13.969,12.8474365,37.03,12.8474365,-0.045
12.87604106,-13,12.87604106,37.38,12.87604106,-0.045
12.90695232,-12.022,12.90695232,37.705,12.90695232,-0.045
12.93787302,-11.036,12.93787302,38.004,12.93787302,-0.045
12.96878626,-10.117,12.96878626,38.258,12.96878626,-0.046
12.99739279,-9.193,12.99739279,38.489,12.99739279,-0.046
13.02596877,-8.187,13.02596877,38.715,13.02596877,-0.046
13.05690406,-7.176,13.05690406,38.914,13.05690406,-0.046
13.08781912,-6.16,13.08781912,39.086,13.08781912,-0.046
13.1187359,-5.217,13.1187359,39.222,13.1187359,-0.047
13.14732147,-4.271,13.14732147,39.336,13.14732147,-0.047
13.17590965,-3.245,13.17590965,39.432,13.17590965,-0.047
